elapsed_time,ax,ay,az,vibration
00:00:15.481,220.0,-1048.0,14840.0,1505.41
00:00:15.513,144.0,-1004.0,14972.0,1377.68
00:00:15.543,180.0,-944.0,14952.0,1401.15
00:00:15.573,112.0,-960.0,15048.0,1304.99
00:00:15.604,188.0,-1020.0,15056.0,1292.32
00:00:15.635,264.0,-996.0,14952.0,1396.54
00:00:15.665,200.0,-940.0,15012.0,1341.27
00:00:15.695,184.0,-1036.0,14968.0,1379.06
00:00:15.725,164.0,-956.0,15048.0,1304.77
00:00:15.756,156.0,-1000.0,15152.0,1198.24
00:00:15.787,140.0,-1012.0,14932.0,1417.09
00:00:15.817,256.0,-980.0,14888.0,1461.58
00:00:15.846,100.0,-924.0,15156.0,1199.53
00:00:15.877,232.0,-1028.0,14872.0,1474.71
00:00:15.907,136.0,-964.0,14948.0,1404.33
00:00:15.939,208.0,-1056.0,14944.0,1401.29
00:00:15.970,204.0,-1044.0,14952.0,1394.21
00:00:15.999,80.0,-952.0,15036.0,1317.68
00:00:16.030,104.0,-1020.0,14976.0,1372.94
00:00:16.060,76.0,-1076.0,14984.0,1361.22
00:00:16.091,172.0,-996.0,15112.0,1238.24
00:00:16.121,172.0,-912.0,15000.0,1355.32
00:00:16.151,268.0,-972.0,15036.0,1314.23
00:00:16.182,156.0,-1012.0,14888.0,1460.83
00:00:16.214,152.0,-1080.0,15056.0,1288.55
00:00:16.245,172.0,-1044.0,15168.0,1179.14
00:00:16.275,252.0,-896.0,15084.0,1271.31
00:00:16.305,136.0,-1044.0,15036.0,1311.19
00:00:16.334,84.0,-996.0,14976.0,1374.68
00:00:16.366,180.0,-1072.0,15036.0,1308.76
00:00:16.397,104.0,-1012.0,15080.0,1269.72
00:00:16.428,164.0,-1096.0,14964.0,1379.02
00:00:16.459,208.0,-1100.0,14960.0,1382.17
00:00:16.491,180.0,-1072.0,15032.0,1312.75
00:00:16.520,228.0,-968.0,14992.0,1359.05
00:00:16.549,112.0,-916.0,14996.0,1359.63
00:00:16.579,184.0,-968.0,14972.0,1379.61
00:00:16.609,144.0,-916.0,14988.0,1367.34
00:00:16.639,224.0,-960.0,14836.0,1515.29
00:00:16.670,188.0,-1008.0,14964.0,1384.91
00:00:16.700,152.0,-948.0,15112.0,1241.53
00:00:16.730,160.0,-976.0,14940.0,1411.30
00:00:16.762,136.0,-1028.0,14868.0,1479.88
00:00:16.792,152.0,-940.0,15008.0,1345.82
00:00:16.822,184.0,-976.0,14964.0,1387.08
00:00:16.852,220.0,-932.0,14968.0,1385.40
00:00:16.883,140.0,-1008.0,15056.0,1293.65
00:00:16.915,120.0,-984.0,14896.0,1455.05
00:00:16.943,72.0,-968.0,15144.0,1208.92
00:00:16.974,144.0,-1020.0,14944.0,1404.54
00:00:17.004,84.0,-1060.0,15040.0,1306.46
00:00:17.035,176.0,-1092.0,15096.0,1247.53
00:00:17.067,192.0,-1008.0,14928.0,1420.77
00:00:17.096,68.0,-996.0,15040.0,1310.90
00:00:17.127,208.0,-1052.0,15076.0,1269.91
00:00:17.157,260.0,-952.0,15012.0,1339.60
00:00:17.187,228.0,-984.0,15032.0,1318.10
00:00:17.219,172.0,-1060.0,14912.0,1433.38
00:00:17.249,88.0,-1044.0,14892.0,1455.19
00:00:17.278,60.0,-884.0,15072.0,1285.98
00:00:17.308,64.0,-1116.0,15084.0,1258.64
00:00:17.340,208.0,-1024.0,14988.0,1359.62
00:00:17.370,84.0,-1044.0,14920.0,1427.28
00:00:17.399,64.0,-996.0,15112.0,1239.08
00:00:17.428,152.0,-916.0,14872.0,1483.04
00:00:17.458,116.0,-980.0,14936.0,1415.43
00:00:17.489,212.0,-996.0,15040.0,1309.57
00:00:17.518,76.0,-952.0,14964.0,1389.56
00:00:17.549,168.0,-1020.0,14976.0,1372.36
00:00:17.580,184.0,-1100.0,15080.0,1262.81
00:00:17.612,112.0,-1036.0,15060.0,1287.99
00:00:17.643,160.0,-1012.0,15060.0,1289.19
00:00:17.673,176.0,-936.0,15096.0,1257.99
00:00:17.703,228.0,-972.0,14856.0,1494.49
00:00:17.733,12.0,-1024.0,14912.0,1436.88
00:00:17.762,76.0,-980.0,14928.0,1423.67
00:00:17.793,148.0,-940.0,14936.0,1417.72
00:00:17.823,76.0,-1056.0,15140.0,1207.03
00:00:17.854,232.0,-1004.0,15016.0,1332.68
00:00:17.884,104.0,-924.0,14956.0,1399.12
00:00:17.916,212.0,-1024.0,15040.0,1307.69
00:00:17.945,76.0,-996.0,15076.0,1274.94
00:00:17.976,188.0,-1060.0,14868.0,1477.08
00:00:18.007,272.0,-1036.0,14868.0,1477.47
00:00:18.037,148.0,-1044.0,15016.0,1331.02
00:00:18.068,196.0,-916.0,14932.0,1422.65
00:00:18.098,80.0,-1004.0,14996.0,1354.22
00:00:18.128,84.0,-1028.0,15056.0,1292.71
00:00:18.158,224.0,-892.0,15044.0,1311.91
00:00:18.188,100.0,-904.0,14992.0,1364.44
00:00:18.219,108.0,-988.0,14900.0,1450.89
00:00:18.250,184.0,-1008.0,14992.0,1357.02
00:00:18.281,148.0,-1032.0,15048.0,1299.93
00:00:18.312,172.0,-1100.0,15104.0,1239.02
00:00:18.343,84.0,-1064.0,14980.0,1366.03
00:00:18.372,60.0,-1076.0,14944.0,1401.19
00:00:18.403,108.0,-1076.0,14924.0,1420.87
00:00:18.433,108.0,-968.0,14932.0,1420.27
00:00:18.463,184.0,-968.0,15024.0,1327.72
00:00:18.495,124.0,-1004.0,14872.0,1477.63
00:00:18.525,232.0,-1020.0,15132.0,1215.89
00:00:18.556,232.0,-1024.0,15032.0,1315.38
00:00:18.587,144.0,-1028.0,15072.0,1276.30
00:00:18.618,192.0,-904.0,14932.0,1423.43
00:00:18.648,148.0,-960.0,14892.0,1460.36
00:00:18.679,176.0,-1132.0,14940.0,1400.14
00:00:18.709,160.0,-952.0,14932.0,1420.83
00:00:18.739,136.0,-932.0,14992.0,1362.44
00:00:18.771,252.0,-1044.0,14880.0,1465.29
00:00:18.802,240.0,-1028.0,15196.0,1151.38
00:00:18.833,120.0,-1056.0,14960.0,1386.30
00:00:18.863,168.0,-968.0,15112.0,1240.10
00:00:18.894,188.0,-996.0,14896.0,1453.56
00:00:18.924,140.0,-1132.0,15044.0,1296.82
00:00:18.954,240.0,-952.0,15036.0,1315.98
00:00:18.985,124.0,-1036.0,14980.0,1367.71
00:00:19.017,104.0,-1000.0,14916.0,1434.15
00:00:19.046,84.0,-888.0,14940.0,1417.40
00:00:19.076,116.0,-972.0,14984.0,1368.06
00:00:19.107,144.0,-1044.0,15068.0,1279.19
00:00:19.136,92.0,-1112.0,15188.0,1155.07
00:00:19.167,204.0,-960.0,14852.0,1499.61
00:00:19.198,256.0,-1036.0,14964.0,1382.00
00:00:19.228,204.0,-992.0,15004.0,1345.86
00:00:19.258,176.0,-984.0,14968.0,1382.66
00:00:19.289,312.0,-1036.0,14984.0,1360.99
00:00:19.321,140.0,-1040.0,15024.0,1323.40
00:00:19.352,156.0,-1008.0,15028.0,1321.42
00:00:19.382,236.0,-992.0,15124.0,1225.66
00:00:19.413,120.0,-1092.0,15108.0,1236.11
00:00:19.445,164.0,-1056.0,14936.0,1409.82
00:00:19.473,64.0,-964.0,14988.0,1364.89
00:00:19.503,168.0,-1088.0,14924.0,1419.45
00:00:19.532,88.0,-980.0,15020.0,1331.81
00:00:19.563,188.0,-1048.0,15016.0,1330.30
00:00:19.594,160.0,-992.0,15100.0,1250.60
00:00:19.625,136.0,-1020.0,15044.0,1304.85
00:00:19.655,84.0,-1104.0,15056.0,1287.34
00:00:19.685,164.0,-1084.0,14920.0,1423.77
00:00:19.716,176.0,-1016.0,14872.0,1476.30
00:00:19.747,156.0,-996.0,14996.0,1354.15
00:00:19.778,152.0,-1016.0,14912.0,1436.66
00:00:19.807,216.0,-924.0,15008.0,1346.03
00:00:19.837,136.0,-828.0,14940.0,1420.45
00:00:19.866,76.0,-1036.0,15064.0,1284.23
00:00:19.898,160.0,-1144.0,14912.0,1427.33
00:00:19.928,192.0,-912.0,15024.0,1331.12
00:00:19.959,204.0,-1072.0,14904.0,1440.10
00:00:19.989,184.0,-908.0,15008.0,1347.43
00:00:20.021,252.0,-1084.0,15108.0,1235.07
00:00:20.051,156.0,-904.0,14988.0,1367.95
00:00:20.080,84.0,-952.0,15120.0,1233.83
00:00:20.111,124.0,-1032.0,14916.0,1431.83
00:00:20.143,136.0,-1012.0,14888.0,1461.02
00:00:20.173,68.0,-1128.0,14964.0,1377.39
00:00:20.203,136.0,-976.0,14916.0,1435.48
00:00:20.233,36.0,-1056.0,15028.0,1318.90
00:00:20.264,180.0,-1072.0,15044.0,1300.78
00:00:20.296,100.0,-1028.0,15004.0,1344.49
00:00:20.326,120.0,-992.0,15080.0,1270.93
00:00:20.356,156.0,-984.0,15008.0,1342.97
00:00:20.386,208.0,-984.0,15056.0,1294.45
00:00:20.416,148.0,-1032.0,15104.0,1244.06
00:00:20.448,160.0,-1024.0,14956.0,1392.13
00:00:20.479,176.0,-1036.0,15004.0,1343.25
00:00:20.510,128.0,-1108.0,14996.0,1346.58
00:00:20.540,240.0,-960.0,14880.0,1471.13
00:00:20.571,92.0,-1012.0,15136.0,1213.93
00:00:20.602,172.0,-1024.0,15016.0,1332.14
00:00:20.632,136.0,-960.0,14928.0,1424.55
00:00:20.663,208.0,-1072.0,14816.0,1527.81
00:00:20.695,292.0,-1032.0,15028.0,1317.78
00:00:20.725,144.0,-936.0,14992.0,1362.12
00:00:20.755,148.0,-988.0,14928.0,1422.61
00:00:20.786,116.0,-1028.0,15056.0,1292.50
00:00:20.816,448.0,-1000.0,14948.0,1395.89
00:00:20.847,56.0,-1152.0,14916.0,1423.48
00:00:20.876,156.0,-932.0,15112.0,1242.48
00:00:20.905,48.0,-952.0,15048.0,1305.84
00:00:20.936,64.0,-1116.0,15036.0,1306.51
00:00:20.966,240.0,-996.0,15028.0,1321.12
00:00:20.997,28.0,-1052.0,14996.0,1351.12
00:00:21.025,40.0,-980.0,14964.0,1387.89
00:00:21.056,136.0,-1076.0,15064.0,1281.01
00:00:21.085,80.0,-968.0,15036.0,1316.66
00:00:21.115,264.0,-932.0,15068.0,1284.90
00:00:21.145,156.0,-988.0,15024.0,1326.74
00:00:21.175,208.0,-924.0,15128.0,1226.38
00:00:21.206,112.0,-1004.0,14928.0,1421.86
00:00:21.237,172.0,-1072.0,14944.0,1400.61
00:00:21.268,292.0,-1124.0,14984.0,1355.06
00:00:21.300,184.0,-1012.0,14932.0,1416.61
