time_unit,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,acc_mag,mean_ax,std_ax,rms_ax,min_ax,max_ax,range_ax,mean_ay,std_ay,rms_ay,min_ay,max_ay,range_ay,mean_az,std_az,rms_az,min_az,max_az,range_az,mean_acc_mag,std_acc_mag,rms_acc_mag,energy_acc_mag
11,120,-208,15152,-135,75,-120,15153.9027316398,86.16,54.4482726998754,101.922323364413,-44,232,276,-302.48,49.8695257647393,306.563402903869,-400,-204,196,15141.36,83.3406887420545,15141.5893591129,14932,15324,15144.8055059613,15144.8055059613,83.4493055951226,15145.0354109853,11468604880
12,100,-220,15184,-138,95,-130,15185.9229551582,76.16,52.3432364303164,92.4129861004394,-44,220,264,-307.44,51.2250563689295,311.678295683225,-420,-176,244,15129.36,68.0405055830717,15129.5129967888,14972,15320,15132.8514299216,15132.8514299216,68.2249215502183,15133.0052217,11450392352
13,64,-316,15216,-120,114,-109,15219.4154946897,88.4,48.2742167207299,100.722192192188,-24,176,200,-302.56,56.5275720334776,307.79525662362,-436,-168,268,15144.08,92.3350074457137,15144.3614853846,14932,15308,15147.5411749872,15147.5411749872,92.5420556748888,15147.8238595516,11472828384
14,-24,-308,15084,-134,109,-92,15087.1632853893,84.32,47.8453508713229,96.9486461999341,-36,180,216,-313.76,44.3993513466132,316.885846954388,-420,-200,220,15151.28,77.1976787215781,15151.4766646687,14972,15308,15154.9032180834,15154.9032180834,77.2609249490165,15155.1001580326,11483853040
15,96,-456,15152,-119,106,-112,15159.1640930495,88.72,49.3587033865356,101.52595727202,4,244,240,-300.8,49.0354973463103,304.770602256845,-384,-188,196,15157.84,67.0723072512047,15157.9883942428,15024,15296,15161.2452039122,15161.2452039122,66.6983271875915,15161.3919149925,11493390240
16,56,-408,15196,-127,103,-113,15201.579391629,89.2,59.6590311688013,107.311881914353,-88,260,348,-285.12,51.2377360936254,289.687279665504,-396,-180,216,15159.2,77.6700714561278,15159.3989748934,14952,15328,15162.3469348454,15162.3469348454,77.7641780208241,15162.5463507948,11495140592
17,72,-288,15108,-116,100,-112,15110.9163190059,82.56,60.1319083349265,102.13716267843,-88,232,320,-299.36,52.4067781875589,303.912619020665,-428,-212,216,15146.56,79.9870389500699,15146.7711991698,14992,15292,15149.9525821588,15149.9525821588,80.0587180808947,15150.1641126425,11476373632
18,52,-356,15180,-127,82,-104,15184.2629060485,83.76,55.6814367630721,100.579123082278,-36,180,216,-298.32,50.0821085818079,302.494694168344,-448,-180,268,15146.08,83.9666219399113,15146.3127446914,14916,15344,15149.4335720846,15149.4335720846,84.091646412293,15149.6669587156,11475620448
19,56,-296,15256,-135,80,-84,15258.9740153131,83.36,46.8280941316215,95.6125514773034,-12,192,204,-296.64,61.8351873935868,303.016303191759,-412,-136,276,15166.64,70.8332577254499,15166.8054065449,15044,15332,15169.9675581316,15169.9675581316,70.9307072699481,15170.1333837247,11506647344
20,116,-368,15164,-124,100,-121,15168.9082006583,74.72,56.7348358594612,93.8185482727163,-116,192,308,-305.92,51.4695405069833,310.219535168242,-404,-176,228,15129.52,71.776943373203,15129.6902598831,14948,15304,15132.9914572468,15132.9914572468,71.6588786963988,15133.1611185502,11450628272
21,76,-276,15064,-132,103,-87,15066.7198819119,77.2,54.195202739726,94.3236979767015,-8,252,260,-304.16,45.3887034403936,307.527949949269,-380,-172,208,15163.6,78.2498562298999,15163.801897941,14952,15304,15167.0101946903,15167.0101946903,78.4866495612043,15167.2132707363,11502217920
22,-28,-332,15304,-126,91,-114,15307.6263346085,75.84,42.8650720284009,87.1155554421827,-12,168,180,-300.8,48.0666204345594,304.616217559079,-436,-192,244,15144.8,72.7208360788021,15144.9745909328,14932,15296,15148.1122444128,15148.1122444128,73.0133595483791,15148.2882042824,11473531776
23,216,-232,15112,-122,87,-144,15115.3241447215,79.92,57.2907811083075,98.3333107344607,-36,244,280,-304.48,57.924861674414,309.940897591783,-416,-120,296,15151.68,84.2276534162029,15151.9141074651,14988,15340,15155.1692935085,15155.1692935085,84.1285034825708,15155.4027963628,11484311696
24,124,-212,15152,-126,96,-101,15153.990365577,83.68,43.4941099460605,94.3084301640103,12,192,180,-306.64,43.6979450317747,309.737953760917,-404,-220,184,15138.24,71.7647713018024,15138.4101041027,15008,15332,15141.7026290025,15141.7026290025,71.6495279657215,15141.8721484498,11463814608
25,20,-340,15120,-131,57,-105,15123.8354923611,87.12,47.14769983785,99.0595780326163,-12,192,204,-298.48,58.2567558314055,304.112084600399,-424,-172,252,15158.64,94.8383382393429,15158.9366698328,14992,15456,15162.0141654445,15162.0141654445,94.7859001193628,15162.3104413542,11494782896
26,68,-316,15180,-128,81,-104,15183.4409802258,81.36,52.5972470762492,96.8809578813092,-16,244,260,-296.88,47.9151917454162,300.721798345248,-400,-180,220,15144.4,70.6008498532419,15144.5645642257,15000,15356,15147.6952310582,15147.6952310582,70.6013241898761,15147.8597616957,11472882768
27,112,-404,15212,-134,95,-117,15217.7759215991,76.48,58.6931818868257,96.4058089536103,-64,224,288,-288.64,48.7958030982174,292.73551202408,-400,-172,228,15140.8,78.4163248309942,15141.0030632056,14960,15380,15143.9357618276,15143.9357618276,78.5592874136076,15144.1395239215,11467248096
28,84,-344,15152,-130,62,-96,15156.1372387558,82.48,56.1021354317284,99.751691714978,-36,208,244,-308.96,51.7258001388089,313.260019791866,-428,-192,236,15131.36,78.0086559299672,15131.5610827171,14956,15312,15134.9309991321,15134.9309991321,78.017251354219,15135.1320787101,11453611152
29,104,-204,15144,-121,88,-99,15145.7310157021,72.8,58.7114980221081,93.5247560809436,-56,184,240,-297.12,44.6500347144322,300.456186489811,-400,-192,208,15164.48,84.3066403078666,15164.7143487769,14980,15364,15167.7452632775,15167.7452632775,84.1766495141413,15167.9788396477,11503379104
30,28,-260,15176,-146,83,-109,15178.2528638839,77.12,51.6110995813885,92.7965516600698,-20,216,236,-322.08,49.1674038362816,325.811233692149,-456,-188,268,15130.48,77.4922550968805,15130.6784408367,14968,15340,15134.2712899439,15134.2712899439,77.6322251408015,15134.4703983985,11452609712
31,136,-224,15068,-121,97,-96,15070.2785641142,68.48,56.3681612259971,88.6954339298253,-64,164,228,-313.6,49.780317395533,317.526439843992,-448,-204,244,15134.96,85.4346440268817,15135.201131138,14912,15284,15138.5506849457,15138.5506849457,85.3601741503853,15138.7913388091,11459150160
32,104,-324,15084,-116,85,-90,15087.8377509834,76.32,52.5925622117805,92.6861370432494,-32,180,212,-305.44,55.3722529792675,310.418556146375,-428,-172,256,15131.76,79.2339725117957,15131.9674437926,14952,15308,15135.2282159308,15135.2282159308,79.0947007806135,15135.4348837422,11454069456
33,48,-272,15080,-128,78,-104,15082.5292308684,73.36,53.1299388292514,90.5785846654716,-48,196,244,-304.56,52.0000615384251,308.967312186904,-436,-200,236,15128.48,81.3550834306007,15128.6987464223,14912,15300,15131.9078770605,15131.9078770605,80.9632024762338,15132.1244721288,11449059552
34,92,-344,15104,-117,102,-81,15108.1969804474,96.32,45.3596472649424,106.466144853658,-16,208,224,-294.64,59.526720050747,300.593013890875,-420,-148,272,15153.12,80.3593529092911,15153.3330775774,14996,15336,15156.4756129609,15156.4756129609,80.2592905548595,15156.688113173,11486259728
35,56,-292,15220,-111,113,-81,15222.9037965823,79.04,53.3400262467127,95.3544964854831,-44,204,248,-292.48,44.0990884259528,295.785868492732,-388,-216,172,15161.76,79.7923705626046,15161.9699617167,14876,15316,15164.9445437665,15164.9445437665,79.8239593479575,15165.1546276324,11499095744
36,68,-328,15280,-148,97,-102,15283.6712867033,76.08,53.6506626240534,93.0943607314643,-36,212,248,-307.52,46.1970735003853,310.970609543732,-412,-220,192,15171.2,70.6948371523692,15171.3647111919,14940,15336,15174.6708660183,15174.6708660183,70.9970986487368,15174.8369506891,11513783824
37,108,-288,15184,-137,96,-102,15187.1150650807,88.32,52.3241588561154,102.65593017454,0,220,220,-299.2,54.2232422490578,304.073675282817,-440,-152,288,15141.28,71.7348004806593,15141.4499279296,15004,15260,15144.6813395206,15144.6813395206,71.6385676520274,15144.8507737779,11468325248
38,92,-264,15020,-130,79,-114,15022.601638864,76.96,46.8499562433093,90.098612641927,-60,188,248,-290.8,51.6062011777654,295.343596510911,-400,-176,224,15161.76,85.1470633668596,15161.9990871916,15000,15396,15164.9026699855,15164.9026699855,85.3752298232527,15165.1429904238,11499078096
39,48,-280,15108,-143,68,-71,15110.6706667838,84.56,53.9867242940336,100.324274231115,-32,212,244,-307.6,49.3688160684455,311.536578911691,-408,-200,208,15151.36,72.0593533137788,15151.5313549489,14948,15400,15154.8947707016,15154.8947707016,72.0200594271151,15155.0658988999,11483801120
40,64,-192,15200,-118,81,-106,15201.3473087092,74.72,53.4052581680868,91.8433448868235,-24,212,236,-295.84,49.022182733942,299.87410691822,-404,-184,220,15140.56,73.5304453950879,15140.738550018,14980,15328,15143.8086611493,15143.8086611493,73.3672576758101,15143.9863813991,11467016176
41,92,-260,15164,-120,87,-131,15166.5078379962,77.68,54.42405350578,94.8480890687841,-52,176,228,-299.36,60.5804456900079,305.428223974144,-400,-176,224,15158.88,73.2689948068076,15159.0570683008,15020,15292,15162.2516167491,15162.2516167491,73.6184106697864,15162.4303381747,11494964688
42,56,-288,15172,-123,64,-82,15174.8365394821,68.32,56.1759521503641,88.4497597509456,-44,216,260,-295.68,54.9899772685896,300.749995843724,-412,-144,268,15150.72,73.310037511926,15150.8973622027,14964,15276,15153.9628722087,15153.9628722087,73.3080331129146,15154.1401867608,11482398240
43,44,-264,15132,-127,100,-128,15134.3667194898,86.8,65.3617625221352,108.6572593065,-40,356,396,-299.04,51.0846199946716,303.371982885698,-416,-184,232,15146.4,81.9795096350302,15146.6218543938,14968,15392,15149.825236301,15149.825236301,82.4006646565959,15150.0493253322,11476199728
44,112,-276,15244,-125,95,-112,15246.9097196776,87.6,51.494465722056,101.6141722399,-44,208,252,-298.16,52.0873727500246,302.675535846556,-424,-200,224,15156.24,79.7251679208015,15156.4496845402,14956,15316,15159.6020322629,15159.6020322629,79.8196931170312,15159.8121677018,11490995248
45,144,-216,14900,-114,87,-120,14902.2613049161,87.28,46.2251187126653,98.7651760490508,-36,196,232,-291.76,51.1275111852709,296.205874350932,-392,-160,232,15147.68,91.5915803990738,15147.9569051407,14972,15368,15150.897587348,15150.897587348,91.6142876027032,15151.1745709697,11477904544
46,156,-272,15180,-130,66,-120,15183.2381263023,91.44,55.5525552967638,106.992336174139,-28,204,232,-298.64,42.9817449622511,301.717218600464,-392,-220,172,15139.6,66.1598065293423,15139.7445579508,15012,15288,15142.9843205302,15142.9843205302,66.1194992156797,15143.1286701263,11465717296
47,152,-324,15020,-128,78,-95,15024.2630434907,72.4,52.2471051829668,89.283369112058,-76,176,252,-300.88,51.6808049472916,305.286226351599,-436,-184,252,15147.6,76.2070862846756,15147.7916964817,14964,15332,15150.9386940876,15150.9386940876,76.2965792104267,15151.1307987226,11477838224
48,84,-320,15196,-140,107,-108,15199.6010473959,67.44,48.0200624739285,82.7893712984946,-48,148,196,-293.04,46.9540030242364,296.777896751089,-388,-184,204,15134.72,84.567379053628,15134.9562642249,14956,15296,15137.8548051764,15137.8548051764,84.7597628491357,15138.0920964301,11458091616
49,116,-308,15144,-129,108,-108,15147.5759116764,52.72,147.709314533647,156.835710219325,-916,208,1124,-300.88,55.0042325644127,305.866376053335,-424,-188,236,15116.4,133.856639730721,15116.9926427183,14276,15320,15120.3383071448,15120.3383071448,130.336938314549,15120.9000472855,11432080912
50,0,-292,15268,-104,99,-112,15270.7919899395,75.92,58.6541865513452,95.9383135144662,-36,220,256,-304.4,57.3954702045379,309.76378096866,-436,-100,336,15124.56,70.5408137180172,15124.7244999702,14984,15280,15128.0359739573,15128.0359739573,70.5445295784241,15128.2004534578,11443122448
51,68,-360,15212,-138,69,-103,15216.4111406074,81.36,48.3560792455302,94.6454436304252,-48,184,,,,,,,,,,,,,,,,,
52,88,-236,15040,-110,88,-106,15042.1088946996,87.92,56.3786626304669,104.443669027854,-16,272,,,,,,,,,,,,,,,,,
53,40,-380,15128,-112,59,-97,15132.8247197937,70.72,57.3240054427462,91.0349383478673,-68,176,,,,,,,,,,,,,,,,,
54,148,-256,15212,-122,82,-91,15214.8737753555,73.28,54.2317397840047,91.1649055283885,-32,200,,,,,,,,,,,,,,,,,
55,12,-336,15060,-155,67,-103,15063.7525205375,79.52,44.4100168880851,91.0806236254452,-36,156,,,,,,,,,,,,,,,,,
56,88,-236,15040,-130,99,-101,15042.1088946996,72.16,134.728075767451,152.835597947599,-556,388,,,,,,,,,,,,,,,,,
57,124,-316,15240,-117,90,-113,15243.7801086214,90.08,62.8254216062256,109.824587411016,-44,312,,,,,,,,,,,,,,,,,
58,116,-372,15008,-142,88,-90,15013.0577831433,92.88,128.035720015939,158.176610154599,-248,504,,,,,,,,,,,,,,,,,
59,156,-316,15172,-131,93,-109,15176.0922506421,81.36,201.203753444114,217.030873379803,-384,560,,,,,,,,,,,,,,,,,
60,136,-268,15192,-110,91,-100,15194.972326398,72.08,59.2566755733057,93.3106639136171,-60,248,,,,,,,,,,,,,,,,,
61,16,-260,15080,-138,80,-96,15082.2496995641,95.92,186.868920904467,210.049137108439,-356,644,,,,,,,,,,,,,,,,,
62,132,-348,15292,-141,85,-87,15296.5287565513,89.92,168.722712164071,191.188284159883,-432,620,,,,,,,,,,,,,,,,,
63,120,-288,15084,-161,89,-101,15087.2263852572,67.12,259.139857219996,267.691165337969,-928,1004,,,,,,,,,,,,,,,,,
64,136,-360,15252,-143,109,-123,15256.8541973763,49.12,116.687726861054,126.604897219657,-356,352,,,,,,,,,,,,,,,,,
65,84,-208,15148,-121,99,-106,15149.6608542898,39.2,191.856613125532,195.820325809146,-728,536,,,,,,,,,,,,,,,,,
66,220,-244,15032,-118,70,-90,15035.5897789212,49.36,131.656790178099,140.605547543474,-284,336,,,,,,,,,,,,,,,,,
67,108,-312,15124,-115,86,-94,15127.6033792534,73.6,52.0553551519918,90.1483222250975,-20,212,,,,,,,,,,,,,,,,,
68,-12,-336,15172,-124,75,-129,15175.7248261821,66.32,49.9157049434344,83.0055419836531,-92,160,,,,,,,,,,,,,,,,,
69,136,-316,15192,-135,82,-89,15195.8947087692,66,47.1881341016998,81.133963295281,-40,164,,,,,,,,,,,,,,,,,
70,108,-312,15056,-130,73,-90,15059.6196499115,65.36,57.1516438958671,86.8230384172312,-44,188,,,,,,,,,,,,,,,,,
71,68,-232,15212,-118,93,-97,15213.9209936163,155.6,351.274935057997,384.194534057943,-92,2348,,,,,,,,,,,,,,,,,
72,48,-276,15104,-142,85,-98,15106.5977638911,53.92,200.59310456743,207.713649045988,-600,548,,,,,,,,,,,,,,,,,
73,56,-380,14984,-124,96,-112,14988.9223094924,63.2,222.233030848252,231.044930695309,-480,744,,,,,,,,,,,,,,,,,
74,108,-300,15144,-125,98,-110,15147.356204962,67.92,116.987493348648,135.274535667287,-324,396,,,,,,,,,,,,,,,,,
75,-16,-412,15064,-114,94,-109,15069.6415352191,75.2,44.0363486224732,87.1449367433358,-44,148,,,,,,,,,,,,,,,,,
76,84,-244,15152,-126,100,-115,15154.1973063571,87.76,46.3959308560568,99.2693306112215,-20,188,,,,,,,,,,,,,,,,,
77,200,-276,15148,-121,93,-94,15151.8342123982,68.96,57.8802073251297,90.03110573574,-68,184,,,,,,,,,,,,,,,,,
78,64,-368,15180,-114,94,-119,15184.5948250192,79.44,52.9876060980301,95.4903136448928,-32,208,,,,,,,,,,,,,,,,,
79,124,-328,15124,-109,68,-104,15128.0645159915,66.48,51.7092796314163,84.2225622977596,-44,244,,,,,,,,,,,,,,,,,
80,56,-260,15056,-133,79,-100,15058.3489134765,82.96,62.9555271600516,104.142978639945,-84,200,,,,,,,,,,,,,,,,,
81,40,-312,15080,-136,88,-123,15083.280279833,85.36,61.3168035696578,105.100333015647,-20,240,,,,,,,,,,,,,,,,,
82,140,-360,15044,-145,85,-107,15048.9579705706,89.52,186.136964625514,206.544910370602,-304,1224,,,,,,,,,,,,,,,,,
83,56,-276,15184,-160,100,-90,15186.6114719512,86,57.4010452866496,103.396711746554,-48,244,,,,,,,,,,,,,,,,,
84,80,-264,15136,-135,93,-100,15138.5135333691,117.28,229.597825773678,257.817299652293,-64,1568,,,,,,,,,,,,,,,,,
85,76,-256,15104,-122,82,-97,15106.3605146971,88,69.3743468437722,112.057128287316,-68,288,,,,,,,,,,,,,,,,,
86,140,-344,15016,-146,86,-89,15020.592265287,74.96,64.2037257485888,98.6971124197664,-112,192,,,,,,,,,,,,,,,,,
87,68,-256,15068,-117,70,-112,15070.3279327293,66.48,105.636024158428,124.814101767388,-192,556,,,,,,,,,,,,,,,,,
88,100,-252,15236,-144,106,-111,15238.4119907555,88.8,55.2984629081135,104.610515723803,-48,200,,,,,,,,,,,,,,,,,
89,32,-280,15040,-124,73,-94,15042.6401937958,81.52,74.8540553343638,110.673574081621,-124,252,,,,,,,,,,,,,,,,,
90,56,-352,15136,-137,96,-98,15140.196035719,85.36,80.1862232556192,117.116010861026,-44,452,,,,,,,,,,,,,,,,,
91,84,-260,15108,-146,94,-109,15110.4705419785,88,264.132088168022,278.405747067118,-912,1560,,,,,,,,,,,,,,,,,
92,76,-300,15224,-120,92,-108,15227.1452347444,87.68,74.1019405953717,114.799303133773,-72,372,,,,,,,,,,,,,,,,,
93,132,-272,15224,-119,73,-86,15227.0018060024,104.96,148.394199347549,181.762042242048,-116,848,,,,,,,,,,,,,,,,,
94,108,-344,15084,-104,88,-109,15088.308586452,138.32,402.938875761573,426.018966713925,-76,2900,,,,,,,,,,,,,,,,,
95,4,-224,15148,-154,89,-108,15149.6566297722,-23.92,600.676147021005,601.152226977494,-4188,196,,,,,,,,,,,,,,,,,
96,108,-272,15132,-127,52,-115,15134.8297644869,169.92,685.986001023344,706.71748244967,-204,4924,,,,,,,,,,,,,,,,,
97,180,-284,15012,-125,81,-98,15015.7650487746,75.12,131.63899726145,151.564639675618,-404,396,,,,,,,,,,,,,,,,,
98,116,-284,15240,-128,98,-85,15243.0873513209,60.64,62.0934006155243,86.7917046727393,-108,208,,,,,,,,,,,,,,,,,
99,60,-180,15156,-114,84,-123,15157.1876019267,84.08,68.7510989003085,108.610128441136,-100,256,,,,,,,,,,,,,,,,,
100,96,-320,15216,-126,99,-102,15219.667276258,87.6,60.6906912137273,106.569789340131,-36,252,,,,,,,,,,,,,,,,,
101,16,-284,14972,-136,96,-121,14974.7018668152,74.32,56.1203848882026,93.1287281132949,-36,180,,,,,,,,,,,,,,,,,
102,48,-236,15184,-126,93,-100,15185.9097850606,77.68,56.6990088096785,96.1715134538289,-88,172,,,,,,,,,,,,,,,,,
103,112,-284,15260,-125,89,-82,15263.0534297695,78.08,53.9465809852673,94.9037407060438,-44,192,,,,,,,,,,,,,,,,,
104,60,-336,15276,-146,109,-106,15279.8125642954,72.32,50.5448078441297,88.2324203453583,-48,164,,,,,,,,,,,,,,,,,
105,0,-256,15140,-121,83,-109,15142.1641782144,68.88,60.219810693824,91.4925133549188,-76,200,,,,,,,,,,,,,,,,,
106,140,-272,15100,-146,81,-115,15103.098490045,81.68,49.5812222519776,95.5506148593509,-68,176,,,,,,,,,,,,,,,,,
107,60,-176,15100,-128,94,-94,15101.1448572617,75.76,50.8010078640178,91.2157881071035,-16,212,,,,,,,,,,,,,,,,,
108,140,-396,15208,-141,67,-130,15213.7989995924,81.84,47.4853072012807,94.6183914469063,0,208,,,,,,,,,,,,,,,,,
109,128,-308,15088,-134,85,-89,15091.6861880971,66.56,52.8348975583373,84.9809390392928,-48,180,,,,,,,,,,,,,,,,,
110,76,-288,15268,-147,77,-98,15270.9051467161,80.8,47.8932145507064,93.9276317171896,-28,176,,,,,,,,,,,,,,,,,
111,64,-240,15032,-142,72,-107,15034.0520153417,73.12,41.5001879513816,84.0761559539921,-72,136,,,,,,,,,,,,,,,,,
112,92,-232,15080,-119,90,-97,15082.0651105875,89.2,50.1469839571634,102.329663343529,-84,184,,,,,,,,,,,,,,,,,
113,164,-284,15248,-140,88,-111,15251.5263498445,81.92,57.127170418287,99.8719179749743,-56,236,,,,,,,,,,,,,,,,,
114,156,-340,15116,-130,95,-116,15120.628029285,73.6,63.9749951152792,97.5179983387682,-48,200,,,,,,,,,,,,,,,,,
115,52,-256,15028,-136,72,-88,15030.2702570513,86.32,53.5168907915996,101.563773068944,-20,172,,,,,,,,,,,,,,,,,
116,52,-212,15180,-115,103,-78,15181.569352343,79.92,48.0365860568796,93.2454824642996,-36,220,,,,,,,,,,,,,,,,,
117,36,-400,15028,-128,94,-103,15033.3655579847,77.12,55.1770387027068,94.8261567290376,-52,192,,,,,,,,,,,,,,,,,
118,44,-284,15160,-123,84,-93,15162.7237658674,80.8,56.8225307426552,98.7797550108321,-36,192,,,,,,,,,,,,,,,,,
119,116,-268,15016,-142,104,-111,15018.8393692722,63.92,47.9632526002981,79.9139537252413,-52,148,,,,,,,,,,,,,,,,,
120,32,-412,15140,-141,84,-110,15145.6385801326,78.4,50.46979294588,93.2403346197342,-64,236,,,,,,,,,,,,,,,,,
121,8,-360,15100,-127,94,-109,15104.2928997024,81.2,52.228727727181,96.546776227899,-20,180,,,,,,,,,,,,,,,,,
122,88,-264,15328,-104,98,-105,15330.525887914,72.4,54.7006398500054,90.7409499619659,-52,220,,,,,,,,,,,,,,,,,
123,20,-392,15204,-138,82,-105,15209.0657175252,67.44,48.259365930356,82.9284028545106,-36,156,,,,,,,,,,,,,,,,,
124,12,-392,15164,-140,89,-119,15169.0706373199,79.52,48.3298003306449,93.0548225510102,-12,184,,,,,,,,,,,,,,,,,
125,96,-252,15176,-151,119,-92,15178.3956991508,91.68,50.4687784674842,104.653332483968,-64,220,,,,,,,,,,,,,,,,,
126,52,-284,15168,-132,81,-94,15170.7476414315,91.28,49.8233037844742,103.992307407808,-20,192,,,,,,,,,,,,,,,,,
127,96,-268,15156,-140,89,-98,15158.673292871,86.08,57.4177115531436,103.472508426152,-56,232,,,,,,,,,,,,,,,,,
128,180,-332,15228,-117,102,-114,15232.6822326208,78.56,61.5571799224104,99.8046091120044,-84,200,,,,,,,,,,,,,,,,,
129,84,-348,15172,-126,78,-122,15176.2229820203,75.36,47.9089803690289,89.2994960792053,-24,196,,,,,,,,,,,,,,,,,
130,88,-244,15180,-129,83,-101,15182.2159120466,84.16,53.1139755619931,99.5188424369978,-44,192,,,,,,,,,,,,,,,,,
131,116,-312,15024,-122,91,-91,15027.686981036,80.16,47.7792256111377,93.319237030743,-16,188,,,,,,,,,,,,,,,,,
132,28,-204,15220,-144,89,-108,15221.3928403415,76.72,50.3980317075975,91.792810175961,-24,176,,,,,,,,,,,,,,,,,
133,140,-264,15096,-135,97,-117,15098.9573149936,61.6,52.981506207355,81.2502307689031,-52,192,,,,,,,,,,,,,,,,,
134,92,-268,15124,-115,92,-100,15126.6540913713,86.4,56.6476830947215,103.314664980341,-48,208,,,,,,,,,,,,,,,,,
135,84,-340,15168,-126,91,-97,15172.0427101956,79.52,57.3809166883904,98.0612053770501,-32,220,,,,,,,,,,,,,,,,,
136,-8,-324,15388,-113,103,-130,15391.412670707,77.6,49.7417329814714,92.1737489744233,-44,176,,,,,,,,,,,,,,,,,
137,-12,-328,15156,-121,58,-97,15159.5535554316,83.52,56.617396619767,100.901536162736,-8,212,,,,,,,,,,,,,,,,,
138,48,-288,15192,-138,98,-74,15194.8054281718,85.6,44.2827280099138,96.3759306051049,-36,168,,,,,,,,,,,,,,,,,
139,72,-248,15076,-141,87,-125,15078.2115650365,83.68,62.7214285551597,104.576861685556,-76,216,,,,,,,,,,,,,,,,,
140,40,-228,15264,-121,99,-100,15265.7551401822,82.32,58.0266973039135,100.715837880643,-32,208,,,,,,,,,,,,,,,,,
141,124,-228,15264,-123,95,-105,15266.2063394938,95.68,55.7757796897542,110.750169300096,-64,204,,,,,,,,,,,,,,,,,
142,36,-220,15164,-137,106,-123,15165.6385292542,76.24,58.1056141865827,95.8582286504398,-88,232,,,,,,,,,,,,,,,,,
143,44,-276,15092,-144,82,-107,15094.5876392832,77.92,58.554535264145,97.4687642273154,-44,196,,,,,,,,,,,,,,,,,
144,64,-380,15188,-125,102,-86,15192.8878097615,86.64,55.8719106528495,103.092967752413,-52,200,,,,,,,,,,,,,,,,,
145,72,-320,15176,-137,81,-129,15179.5441301773,90.48,58.8470016228525,107.933312744491,-44,196,,,,,,,,,,,,,,,,,
146,80,-428,15112,-127,96,-93,15118.271329752,74.64,55.6193347676867,93.0840480426158,-40,196,,,,,,,,,,,,,,,,,
147,60,-268,15136,-128,72,-95,15138.4913383071,65.6,54.1287354369193,85.0486919358552,-44,180,,,,,,,,,,,,,,,,,
148,84,-360,15100,-122,84,-119,15104.5243553049,79.6,47.4248879808904,92.6567860439806,-16,192,,,,,,,,,,,,,,,,,
149,12,-416,15176,-149,102,-128,15181.7053060583,65.84,51.8472217192011,83.8035798758024,-48,192,,,,,,,,,,,,,,,,,
150,60,-256,15064,-101,105,-107,15066.2945676766,84.72,55.4873102609957,101.273491102065,-76,228,,,,,,,,,,,,,,,,,
151,172,-328,15212,-135,76,-111,15216.5078779594,70.4,53.0901120737186,88.1743726941111,-36,220,,,,,,,,,,,,,,,,,
152,208,-260,15132,-155,85,-100,15135.6627869413,84.56,54.6641235180809,100.690416624424,-52,212,,,,,,,,,,,,,,,,,
153,112,-228,14980,-137,97,-120,14982.15365026,87.92,47.6016134180345,99.9791978363499,-32,192,,,,,,,,,,,,,,,,,
154,104,-172,15208,-148,85,-133,15209.3281902916,80.88,50.0066555570356,95.0906935509464,-36,176,,,,,,,,,,,,,,,,,
155,120,-348,15124,-121,64,-104,15128.4791039946,76.16,47.0775360442749,89.5356912074732,-28,200,,,,,,,,,,,,,,,,,
156,104,-352,15108,-118,101,-116,15112.4579073028,86.88,50.2603780328004,100.370513598367,-12,276,,,,,,,,,,,,,,,,,
157,88,-312,15216,-137,79,-92,15219.4528153939,87.44,47.1865065458336,99.3595491133087,-12,224,,,,,,,,,,,,,,,,,
158,80,-348,15016,-130,92,-101,15020.2450046595,79.84,55.8051467160512,97.4096504459389,-76,200,,,,,,,,,,,,,,,,,
159,52,-344,15120,-134,106,-84,15124.0021158422,76.24,60.7916310029596,97.5097943798468,-104,312,,,,,,,,,,,,,,,,,
160,140,-288,15224,-144,70,-105,15227.3674678193,77.76,51.5994418574465,93.3226660570732,-36,196,,,,,,,,,,,,,,,,,
161,92,-340,15176,-139,113,-120,15180.0869562727,62.16,66.881196161552,91.3069548282057,-72,228,,,,,,,,,,,,,,,,,
162,100,-272,15188,-113,89,-100,15190.7645627203,81.52,52.8901654374422,97.1744822471414,-36,192,,,,,,,,,,,,,,,,,
163,136,-244,15112,-146,109,-91,15114.581568803,84.64,54.5665685195615,100.704716870661,-40,208,,,,,,,,,,,,,,,,,
164,164,-300,15056,-124,73,-109,15059.8815400388,71.2,52.141346357761,88.2505524062031,-80,192,,,,,,,,,,,,,,,,,
165,32,-340,15288,-138,92,-111,15291.813757694,67.52,49.9640830997628,83.9961903898028,-36,156,,,,,,,,,,,,,,,,,
166,100,-308,15104,-122,79,-93,15107.4709994757,68.4,57.9724072296468,89.6624782169219,-108,180,,,,,,,,,,,,,,,,,
167,60,-340,15012,-119,91,-116,15015.9696323614,82.72,55.4454831343366,99.5831311016078,-28,196,,,,,,,,,,,,,,,,,
168,56,-336,15136,-136,106,-104,15139.8324957709,85.36,47.1295066810592,97.5065126030051,-32,192,,,,,,,,,,,,,,,,,
169,56,-288,15176,-141,64,-112,15178.8357919835,75.52,56.6230483107365,94.3898299606478,-40,220,,,,,,,,,,,,,,,,,
170,44,-284,15060,-147,80,-103,15062.7418486808,86.8,57.5179971834903,104.127614012806,-52,216,,,,,,,,,,,,,,,,,
