time,ax,ay,az,gx,gy,gz,sw420
23:58:03:034,²ax,ay,az,gx,gy,gz,sw420
00:00:08:106,-188,212,13484,-261,-335,-171,1
00:00:08:357,-396,-376,14432,-179,8,-114,0
00:00:08:610,304,-420,15096,-151,-3,-124,0
00:00:08:862,-332,-400,15048,-195,43,-113,0
00:00:09:114,-240,-408,15244,-172,52,-89,0
00:00:09:368,-312,-384,14804,-160,44,-126,0
00:00:09:620,-312,-404,14968,-173,94,-114,0
00:00:09:872,-284,-416,14972,-155,38,-134,0
00:00:10:125,-396,-308,15108,-152,69,-131,0
00:00:10:377,-324,-360,14820,-155,61,-117,0
00:00:10:629,-272,-312,14964,-159,92,-141,0
00:00:10:882,-316,-320,14888,-144,57,-135,0
00:00:11:134,-352,-284,14988,-158,63,-128,0
00:00:11:386,-284,-408,15116,-147,66,-122,0
00:00:11:641,-320,-1200,15040,-524,507,-127,1
00:00:11:893,-312,-1020,15268,-69,181,-116,0
00:00:12:144,-348,-680,15316,-261,108,-137,0
00:00:12:395,-384,-380,15296,-178,26,-140,0
00:00:12:650,4484,-2452,21256,871,-1224,-15,1
00:00:12:902,5556,-3616,19908,2144,-527,-91,1
00:00:13:155,-612,3380,5228,-1731,-288,-154,1
00:00:13:406,3480,1876,14328,1858,2474,-44,1
00:00:13:655,-328,-80,17004,701,477,-26,1
00:00:13:909,11140,12096,464,5961,-53,375,1
00:00:14:163,828,-3296,29072,-360,1095,-82,1
00:00:14:417,3276,-3052,19136,2054,1581,178,1
00:00:14:664,-1924,928,5672,382,-77,-72,0
00:00:14:924,-10400,3908,-11644,-416,-228,-296,1
00:00:15:171,1000,-2928,29668,493,142,148,1
00:00:15:426,8540,-456,7368,3399,-2079,305,1
00:00:15:675,4996,-2420,32767,29,80,-208,1
00:00:15:931,-1056,5456,-3784,-2449,625,-279,0
00:00:16:181,-3336,580,24716,372,-969,-109,0
00:00:16:432,-44,-1312,15096,-257,54,-98,0
00:00:16:684,-40,-628,14736,-191,71,-120,0
00:00:16:937,-180,-584,14900,-168,63,-119,0
00:00:17:188,-112,-404,15084,-25,31,-90,0
00:00:17:442,-196,-376,14792,-122,95,-117,0
00:00:17:693,80,-1560,19820,301,-210,-60,0
00:00:17:947,-368,-392,16888,-550,13,-149,0
00:00:18:200,-260,-672,15428,-346,158,-132,0
00:00:18:451,-236,-464,15116,-209,60,-124,0
00:00:18:704,-148,-452,15276,-105,55,-136,0
00:00:18:956,-252,-376,15164,-132,75,-108,0
00:00:19:208,-176,-304,15012,-160,76,-136,0
00:00:19:461,-80,-340,15176,-172,265,-126,0
00:00:19:711,-116,16,14624,-141,86,-128,0
00:00:19:967,-140,-460,15276,-159,-102,-126,0
00:00:20:215,0,-360,14328,-179,-47,-125,0
00:00:20:470,-156,-628,14896,-111,50,-122,0
00:00:20:723,-304,-532,15116,-156,-31,-155,0
00:00:20:975,-216,-324,15568,-132,11,-141,0
00:00:21:229,-156,-368,15024,-159,109,-148,0
00:00:21:479,-252,-408,14668,-169,87,-113,0
00:00:21:732,-228,-316,15004,-188,23,-115,0
00:00:21:984,-192,-320,15196,-170,97,-118,0
00:00:22:237,-140,-272,14880,-161,103,-114,0
00:00:22:488,-112,-312,14752,-126,34,-121,0
00:00:22:741,-180,-420,15116,-152,44,-127,0
00:00:22:993,-148,-308,15008,-173,90,-114,0
00:00:23:245,-248,-304,14884,-161,67,-117,0
00:00:23:498,-116,-320,14968,-126,62,-107,0
00:00:23:750,-140,-256,14936,-156,65,-141,0
00:00:24:003,-256,-332,14952,-168,77,-113,0
00:00:24:255,-180,-396,15180,-154,67,-104,0
00:00:24:507,-284,-192,14852,-209,82,-136,0
00:00:24:759,-224,-504,15080,-161,79,-115,0
00:00:25:012,-240,-236,14936,-198,67,-117,0
00:00:25:263,-140,-692,15088,59,271,-105,0
00:00:25:519,876,-7940,28140,-440,1561,-308,1
00:00:25:772,-3204,-1276,19460,2192,2576,-96,1
00:00:26:026,-1320,10208,21924,-5864,2144,-400,1
00:00:26:277,804,5112,19108,-3782,-1626,-183,1
00:00:26:529,3560,-2432,32767,-278,2095,-239,1
00:00:26:780,148,-1212,17364,-861,1363,-292,1
00:00:27:034,-3752,3128,13164,-1197,-781,-146,0
00:00:27:285,-1904,-4288,10308,1559,140,-44,1
00:00:27:537,-236,-4276,27692,2184,1781,-70,1
00:00:27:789,-2688,1888,23236,197,-784,-100,1
00:00:28:043,-2936,2528,26712,-1063,665,-178,1
00:00:28:294,3548,-9280,26296,2780,-1614,32,1
00:00:28:544,-7064,852,4892,-462,-1155,25,1
00:00:28:800,-804,-6796,23324,1557,-1949,202,1
00:00:29:051,164,8124,-1512,-1203,-718,-102,0
00:00:29:304,-108,-12352,32767,3742,-143,218,1
00:00:29:553,2220,1036,16152,-82,640,-33,1
00:00:29:808,-272,-408,13684,-257,-401,-119,1
00:00:30:058,-376,-348,14892,-271,140,-98,0
00:00:30:309,-500,460,12296,-772,71,-153,0
00:00:30:562,-72,-52,14508,-177,238,-104,0
00:00:30:814,-548,156,14164,-139,656,-86,0
00:00:31:065,96,-408,15656,-291,426,-28,0
00:00:31:319,-72,-244,15908,-198,123,-98,0
00:00:31:573,-84,-124,15504,-102,-211,-161,0
00:00:31:824,-96,-108,15240,-171,479,-74,0
00:00:32:077,-356,-512,14528,-164,56,-152,0
00:00:32:329,-296,-332,14988,-144,81,-129,0
00:00:32:582,-340,-332,15032,-151,56,-119,0
00:00:32:834,-268,-368,15216,-165,59,-114,0
00:00:33:086,-256,-332,15016,-165,72,-118,0
00:00:33:341,-248,-348,15060,-152,42,-142,0
00:00:33:591,-340,-356,14996,-166,76,-133,0
00:00:33:843,-380,-368,14852,-160,83,-134,0
00:00:34:096,-360,-316,14952,-165,79,-135,0
00:00:34:348,-324,-352,14836,-156,65,-140,0
00:00:34:600,-316,-332,14980,-174,62,-119,0
00:00:34:853,-236,-440,15048,-160,69,-120,0
00:00:35:105,-292,-436,15020,-168,43,-128,0
00:00:35:356,-248,-332,15056,-173,59,-94,0
00:00:35:609,-316,-288,15156,-156,70,-122,0
00:00:35:862,-216,-368,14948,-183,75,-128,0
00:00:36:114,-200,-324,15000,-150,67,-111,0
00:00:36:366,-380,-380,14988,-171,66,-104,0
00:00:36:618,-268,96,15708,-172,279,-154,0
00:00:36:873,464,-1988,21632,-572,1738,-210,1
00:00:37:121,148,468,2148,-418,2482,-28,1
00:00:37:380,5560,-11928,31132,1754,-585,-153,1
00:00:37:630,3104,-4156,12860,2106,308,-176,1
00:00:37:880,-360,-644,-5364,959,384,-109,1
00:00:38:133,1512,-8352,32767,1140,78,-67,1
00:00:38:390,-2068,-1004,19044,-1389,1294,-113,1
00:00:38:640,2804,1604,10408,-778,-365,-151,1
00:00:38:892,1824,4036,11108,-562,-581,-138,1
00:00:39:143,-4644,-4396,7716,1884,-990,26,1
00:00:39:390,668,1656,6460,-331,1,-96,1
00:00:39:646,1080,636,6792,-980,901,-258,1
00:00:39:900,1036,-5792,17148,612,741,-218,1
00:00:40:153,1048,-3728,28248,369,-258,-24,0
00:00:40:406,3712,5832,8392,-2985,2270,-375,1
00:00:40:654,316,116,18908,560,-128,-27,0
00:00:40:910,-1968,-444,14208,224,1673,-219,0
00:00:41:161,292,-3052,24476,19,-273,-116,1
00:00:41:412,88,-376,15592,785,2450,-143,1
00:00:41:668,-276,-280,13440,-407,-427,-127,1
00:00:41:919,-228,-152,15372,-153,169,-138,0
00:00:42:170,-228,-368,14540,-168,24,-112,1
00:00:42:422,-420,-232,14864,-152,78,-118,1
00:00:42:675,-184,-96,15032,-237,123,-136,0
00:00:42:926,536,-756,14368,67,-478,-122,1
00:00:43:181,-148,-148,14436,-307,264,-124,0
00:00:43:432,-188,-312,14736,-212,32,-118,0
00:00:43:684,-156,-400,15148,-173,15,-125,0
00:00:43:937,-236,-368,15108,-146,99,-108,0
00:00:44:190,-548,-164,14092,-259,-26,-130,0
00:00:44:439,12,-368,15384,-143,81,-136,0
00:00:44:695,-268,-108,14852,-191,-23,-119,0
00:00:44:946,-296,-316,14720,-135,75,-109,0
00:00:45:199,-212,-264,14992,-174,122,-126,0
00:00:45:450,-124,-396,14876,-148,46,-132,0
00:00:45:703,-276,-412,15084,-157,60,-129,0
00:00:45:955,-196,-264,14956,-151,92,-121,0
00:00:46:215,-260,-352,15088,-137,93,-109,0
00:00:46:461,-236,-584,15100,-178,-36,-131,0
00:00:46:713,-176,-396,15268,-128,76,-136,0
00:00:46:964,-156,-372,15020,-167,69,-101,0
00:00:47:217,-160,-336,14900,-137,62,-111,0
00:00:47:469,-184,-368,15000,-149,53,-104,0
00:00:47:721,-128,-272,15120,-134,93,-117,0
00:00:47:973,-208,-332,14948,-157,92,-116,0
00:00:48:226,-188,-408,15092,-174,81,-110,0
00:00:48:478,-208,-376,15028,-153,52,-140,0
00:00:48:732,-132,-324,15060,-140,75,-128,0
00:00:48:983,-284,-368,14876,-124,64,-161,0
00:00:49:235,-148,-268,15000,-175,60,-123,0
00:00:49:487,-236,-300,14876,-144,67,-121,0
00:00:49:740,-244,-320,15032,-143,75,-119,0
00:00:49:992,-276,-428,14912,-149,82,-120,0
00:00:50:244,-148,-376,14936,-157,101,-99,0
00:00:50:496,-276,-396,14760,-153,59,-92,0
00:00:50:749,-196,-616,15336,-197,10,-101,0
00:00:51:004,676,-524,12316,-1216,-404,-165,0
00:00:51:254,-2416,2936,14328,0,-1029,-85,0
00:00:51:509,-3912,5432,8208,-2421,-2137,-92,0
00:00:51:761,-1324,-2608,21612,1840,204,-52,0
00:00:52:013,-3920,1696,8800,-823,-1557,-34,1
00:00:52:265,-172,668,-6396,-3323,701,-324,1
00:00:52:520,-3744,3204,16620,-1079,-622,-141,0
00:00:52:769,244,-3428,15876,774,-1586,114,1
00:00:53:024,-4388,3192,6956,-1759,-2082,-59,1
00:00:53:275,-2668,148,5564,-1074,1266,-175,0
00:00:53:526,704,-2860,14148,-363,-1849,16,0
00:00:53:781,-3772,4736,1172,-1115,2144,-230,0
00:00:54:032,876,188,24152,-1507,-1164,-146,0
00:00:54:288,-1516,-1060,13172,-5901,-1001,-429,1
00:00:54:537,-1868,-2188,32668,-1028,174,41,1
00:00:54:791,-1644,-6300,19708,675,-3559,-272,1
00:00:55:043,-2232,-872,29372,1344,-1184,-135,0
00:00:55:292,7244,-9740,4408,2250,-1026,-1,1
00:00:55:544,-880,-352,18080,-477,17,-135,1
00:00:55:794,12,512,20272,-350,-690,-83,1
00:00:56:047,-500,-720,15708,-72,0,-112,1
00:00:56:301,-400,-232,14336,-186,33,-119,1
00:00:56:553,-328,-308,14928,-160,84,-139,1
00:00:56:805,-372,-376,14820,-148,75,-132,0
00:00:57:060,-840,-1072,13100,258,-901,-166,1
00:00:57:323,-240,-280,15852,-486,174,-146,0
00:00:57:564,-452,-480,16360,-128,-240,-191,1
00:00:57:816,504,-480,17384,-139,-479,-230,1
00:00:58:066,-172,204,14048,-244,13,-113,0
00:00:58:317,-212,-56,15008,-173,8,-131,0
00:00:58:572,-260,-428,14860,-206,318,-92,0
00:00:58:825,-404,-420,15068,-157,-45,-139,0
00:00:59:076,-344,-304,15064,-139,72,-112,0
00:00:59:329,-348,-240,14928,-146,49,-120,0
00:00:59:581,-324,-504,14920,-156,80,-118,0
00:00:59:833,-308,-356,15112,-144,64,-130,0
00:01:00:086,-396,-376,15124,-171,79,-132,0
00:01:00:338,-312,-364,14920,-137,44,-128,0
00:01:00:590,-348,-308,14884,-167,63,-108,0
00:01:00:843,-420,-368,14964,-176,66,-123,0
00:01:01:095,-360,-396,15008,-180,79,-127,0
00:01:01:347,-348,-480,15008,-168,43,-142,0
00:01:01:600,-296,-476,15120,-152,51,-129,0
00:01:01:852,-312,-416,15076,-161,83,-133,0
00:01:02:104,-340,-400,15032,-165,84,-116,0
00:01:02:357,-396,-264,15056,-155,58,-132,0
00:01:02:609,-332,-224,15152,-149,72,-122,0
00:01:02:861,-320,-392,15008,-179,64,-123,0
00:01:03:113,-428,-452,15008,-128,80,-108,0
00:01:03:366,-324,-256,14924,-160,41,-118,0
00:01:03:618,-360,-488,15108,-140,87,-134,0
00:01:03:870,-212,-308,14676,-143,45,-127,0
00:01:04:123,-352,-328,14980,-154,43,-140,0
00:01:04:376,912,-3056,14236,67,-1391,-177,1
00:01:04:634,-6840,-18084,32767,1303,-2090,-182,0
00:01:04:884,-1088,-812,-18776,4063,-491,-150,1
00:01:05:130,7616,344,20396,962,442,-28,1
00:01:05:389,-7392,-2632,16316,-827,-436,-225,1
00:01:05:642,-5476,-4916,32767,-1925,-2332,-6,1
00:01:05:894,-8944,1276,19468,-309,-1271,-115,1
00:01:06:143,9896,-7740,32767,1908,1635,-7,1
00:01:06:396,1392,3604,6528,-1697,1002,-146,1
00:01:06:650,-528,-9996,29104,2097,1669,-159,1
00:01:06:903,2952,1328,32767,-4204,-3093,-165,1
00:01:07:154,12440,4348,1472,-2717,2332,-258,1
00:01:07:404,2708,-916,13228,872,-1338,26,1
00:01:07:655,-168,2128,5012,-3021,6,-283,1
00:01:07:908,7264,5512,1332,390,-3549,-26,1
00:01:08:160,-288,-16,15524,-137,499,-184,1
00:01:08:414,-312,-192,16112,-160,-61,-129,0
00:01:08:665,-208,-236,14888,-178,54,-132,0
00:01:08:918,-184,-288,15036,-144,60,-119,0
00:01:09:171,-96,-1092,15028,-118,-60,-104,0
00:01:09:421,164,192,15236,-519,94,-167,0
00:01:09:675,-152,-268,14908,-299,101,-135,0
00:01:09:928,-56,-820,15184,-183,46,-153,0
00:01:10:182,-868,-1032,14088,-243,-143,-118,0
00:01:10:429,56,104,15360,-171,228,-112,0
00:01:10:683,-264,268,14260,-260,31,-136,0
00:01:10:936,-308,-388,15092,-140,-8,-131,0
00:01:11:188,-120,-336,15156,-147,60,-128,0
00:01:11:442,-168,-268,15176,-131,101,-142,0
00:01:11:693,-244,-340,14740,-154,59,-121,0
00:01:11:945,-132,-324,15052,-133,49,-124,0
00:01:12:198,-228,-340,15056,-149,69,-106,0
00:01:12:450,-180,-444,14988,-151,68,-133,0
00:01:12:701,-180,-336,15064,-153,45,-96,0
00:01:12:955,-216,-336,15068,-153,63,-116,0
00:01:13:207,-172,-488,15064,-145,78,-141,0
00:01:13:459,-168,-344,15128,-159,63,-116,0
00:01:13:712,-188,-384,15040,-163,58,-137,0
00:01:13:964,-260,-408,14932,-132,68,-118,0
00:01:14:217,-156,-296,15064,-129,85,-126,0
00:01:14:469,-216,-376,15068,-145,44,-116,0
00:01:14:721,-268,-388,15008,-176,41,-107,0
00:01:14:973,-204,-344,15056,-160,71,-117,0
00:01:15:226,-176,-308,15024,-157,62,-116,0
00:01:15:478,-164,-268,15036,-155,72,-128,0
00:01:15:730,-180,-316,14960,-170,66,-125,0
00:01:15:983,-268,-448,15044,-183,76,-118,0
00:01:16:235,-212,-420,14884,-161,53,-118,0
00:01:16:487,-140,-320,15092,-138,53,-117,0
00:01:16:740,-204,-332,14964,-155,71,-124,0
00:01:16:992,-200,-280,15000,-136,34,-108,0
00:01:17:245,1212,-868,12020,-768,539,-179,0
00:01:17:500,-5704,-5328,32767,3611,-221,121,1
00:01:17:749,1444,836,20612,-146,-726,-47,1
00:01:18:000,568,-9168,1348,2960,140,-41,1
00:01:18:255,3688,4868,-7928,-415,145,-207,0
00:01:18:508,6920,-2952,28236,3031,194,-153,1
00:01:18:758,544,-2200,3584,-2447,-899,13,1
00:01:19:011,-6816,776,212,-2696,463,-459,1
00:01:19:263,-3600,380,10924,1200,1047,56,1
00:01:19:520,1292,-22132,32644,4159,-3769,-37,1
00:01:19:772,-7576,-9232,26420,1409,-611,-103,1
00:01:20:023,3960,8076,6112,-3491,-204,-165,1
00:01:20:273,3980,1984,2140,-598,346,-276,0
00:01:20:527,-1604,4928,8568,-1755,343,-212,0
00:01:20:779,-304,-1268,15052,-429,429,-137,1
00:01:21:031,-260,-296,13780,-250,207,-148,0
00:01:21:283,-420,-160,14800,-220,102,-137,0
00:01:21:534,-256,-332,15440,-159,79,-128,0
00:01:21:786,-316,-444,15188,-146,45,-83,0
00:01:22:039,-292,-424,14840,-159,79,-119,0
00:01:22:292,-248,-284,14964,-178,65,-128,0
00:01:22:543,-316,-388,14892,-168,67,-112,0
00:01:22:795,-424,-364,14772,-153,83,-112,0
00:01:23:047,-372,-360,14944,-178,88,-107,0
00:01:23:300,-224,-292,15088,-162,79,-106,0
00:01:23:552,-324,-464,14816,-150,63,-105,0
00:01:23:805,-268,-400,15144,-166,43,-111,0
00:01:24:057,-296,-284,15040,-154,78,-137,0
00:01:24:309,-372,-404,14920,-166,65,-125,0
00:01:24:562,-240,-336,14948,-143,54,-117,0
00:01:24:814,-248,-396,15032,-159,46,-126,0
00:01:25:066,-116,-224,15052,-149,59,-138,0
00:01:25:318,-260,-372,14960,-155,70,-117,0
00:01:25:571,-332,-364,15036,-167,64,-116,0
00:01:25:823,-232,-236,14924,-151,79,-126,0
00:01:26:075,-332,-336,14920,-153,75,-118,0
00:01:26:327,-376,-376,15036,-165,65,-132,0
00:01:26:580,-324,-328,15096,-133,73,-112,0
00:01:26:832,-260,-480,14876,-160,81,-120,0
00:01:27:085,-324,-336,14988,-160,39,-129,0
00:01:27:337,-328,-352,15072,-154,75,-142,0
00:01:27:589,-252,-368,14984,-164,81,-144,0
00:01:27:841,-340,-368,14980,-159,67,-130,0
00:01:28:093,-248,-392,14992,-157,70,-96,0
00:01:28:345,-392,-300,14916,-167,67,-86,0
00:01:28:599,-304,-436,15008,-170,34,-116,0
00:01:28:851,-396,-484,14936,-129,75,-111,0
00:01:29:103,-276,-284,15032,-137,67,-128,0
00:01:29:355,-292,-328,14976,-136,61,-131,0
00:01:29:607,-320,-360,15036,-169,56,-94,0
00:01:29:860,-384,-240,14896,-155,61,-117,0
00:01:30:112,-296,-344,14884,-169,60,-98,0
00:01:30:364,-304,-364,15032,-156,75,-96,0
00:01:30:617,-304,-364,14920,-149,97,-122,0
00:01:30:869,-308,-308,14988,-137,64,-114,0
00:01:31:122,-348,-424,14928,-155,55,-112,0
00:01:31:374,-300,-252,15040,-168,80,-124,0
00:01:31:626,-396,-300,14888,-139,62,-115,0
00:01:31:879,-312,-356,15036,-148,55,-130,0
00:01:32:131,-260,-320,14932,-150,62,-115,0
00:01:32:384,-324,-280,15040,-160,78,-114,0
00:01:32:636,-332,-340,14956,-164,78,-122,0
00:01:32:888,-348,-324,15056,-149,42,-100,0
00:01:33:140,-344,-420,15064,-146,75,-119,0
00:01:33:393,-284,-304,14892,-151,73,-141,0
00:01:33:645,-264,-420,14964,-147,99,-121,0
00:01:33:897,-364,-272,15016,-157,89,-104,0
00:01:34:149,-332,-384,15036,-153,66,-112,0
00:01:34:402,-312,-340,15016,-166,54,-135,0
00:01:34:654,-392,-272,15028,-172,81,-130,0
00:01:34:906,-348,-376,14984,-151,73,-135,0
00:01:35:159,-252,-368,15008,-155,75,-117,0
00:01:35:411,-236,-384,14864,-170,87,-123,0
00:01:35:663,-308,-416,14832,-153,83,-132,0
00:01:35:916,-312,-332,15108,-162,79,-108,0
00:01:36:168,-252,-372,15196,-137,70,-124,0
00:01:36:420,-320,-428,15104,-151,49,-120,0
00:01:36:673,-260,-400,15012,-146,74,-114,0
00:01:36:925,-224,-300,14960,-159,63,-117,0
00:01:37:177,-192,-288,14884,-157,83,-118,0
00:01:37:430,-260,-420,15000,-155,58,-120,0
00:01:37:682,-260,-308,15000,-148,72,-122,0
00:01:37:934,-260,-320,15032,-159,84,-126,0
00:01:38:187,-324,-444,15060,-170,93,-123,0
00:01:38:439,-360,-448,15060,-168,56,-110,0
00:01:38:690,-216,-324,14904,-163,63,-91,0
00:01:38:944,-316,-352,15128,-163,54,-108,0
00:01:39:196,-356,-296,15080,-150,53,-119,0
00:01:39:448,-344,-380,15056,-143,68,-135,0
00:01:39:701,668,180,13120,-689,-221,-169,0
00:01:39:953,-268,-816,18600,231,-650,-63,1
00:01:40:204,-328,-628,16452,57,148,-100,0
00:01:40:457,-224,-492,16048,-68,58,-129,0
00:01:40:710,-144,-384,15148,-111,66,-145,0
00:01:40:961,-80,148,10120,-205,549,-118,0
00:01:41:213,560,-60,14900,87,-198,-141,0
00:01:41:467,-100,-624,14588,-213,351,-38,0
00:01:41:720,-300,-364,14436,-166,145,-116,0
00:01:41:972,-332,-320,14664,-186,21,-115,0
00:01:42:224,-372,-332,14920,-169,30,-140,0
00:01:42:476,-388,-384,14964,-173,57,-129,0
00:01:42:729,-340,-340,15016,-169,71,-114,0
00:01:42:981,-392,-340,15096,-159,89,-112,0
00:01:43:234,-372,-416,14960,-157,61,-115,0
00:01:43:486,-340,-392,15024,-154,84,-127,0
00:01:43:738,-324,-388,14840,-135,79,-107,0
00:01:43:991,-376,-348,15060,-144,58,-131,0
00:01:44:243,-356,-420,14856,-163,79,-135,0
00:01:44:495,-392,-404,14940,-151,34,-118,0
00:01:44:748,-336,-308,15104,-150,57,-110,0
00:01:44:999,-328,-296,14956,-164,84,-99,0
00:01:45:252,-308,-364,14868,-151,75,-123,0
00:01:45:504,-276,-380,14796,-172,66,-122,0
00:01:45:757,-252,-252,15048,-178,72,-116,0
00:01:46:009,-336,-320,14884,-188,61,-115,0
00:01:46:262,-260,-328,14824,-151,70,-143,0
00:01:46:514,-316,-272,14920,-160,42,-123,0
00:01:46:766,-412,-368,14760,-158,97,-138,0
00:01:47:017,-1268,3708,8296,61,660,-120,0
00:01:47:275,-4496,-1116,4068,-1772,-224,-131,1
00:01:47:524,1136,4156,-9456,-1953,400,-80,1
00:01:47:779,-6396,-940,32767,-2065,-84,-232,0
00:01:48:032,3688,9076,-6624,-2601,-1719,-179,1
00:01:48:284,-1368,7912,-18444,-1933,-70,-121,1
00:01:48:532,-2072,4116,8464,339,-608,-40,0
00:01:48:785,-944,-1344,16856,446,-999,33,0
00:01:49:041,-1404,1208,32767,-1329,-302,-146,1
00:01:49:292,-2296,-1500,14828,372,-1003,-4,0
00:01:49:545,-840,5156,-24188,-838,1706,-214,1
00:01:49:794,2824,5364,14900,-819,248,-41,0
00:01:50:048,2460,1600,20520,1660,-1400,96,1
00:01:50:302,160,-10936,32767,1633,2370,-249,1
00:01:50:555,-6200,-3492,13632,511,-2081,-210,1
00:01:50:808,1760,11840,-15176,-757,4299,-247,1
00:01:51:057,3296,-3032,21552,1690,435,-11,1
00:01:51:312,-1396,-2484,16148,1343,1618,-171,1
00:01:51:563,3400,1544,12476,-307,2863,-302,0
00:01:51:814,2124,-756,16352,-354,584,-130,1
00:01:52:063,-244,-44,13928,142,-1747,0,0
00:01:52:321,2652,-1072,18776,-414,1456,-218,1
00:01:52:571,-176,-716,15548,-223,-14,-109,0
00:01:52:823,-204,-176,15144,-158,292,-150,1
00:01:53:074,-244,-444,14752,-147,44,-105,0
00:01:53:327,-80,-1144,16068,-184,77,-114,0
00:01:53:579,-204,-536,16080,-167,62,-112,0
00:01:53:832,-156,-800,15416,-145,81,-105,0
00:01:54:083,-96,-636,14956,-121,80,-145,0
00:01:54:336,-216,-352,15108,-101,63,-105,0
00:01:54:588,-628,536,14004,-159,127,-116,1
00:01:54:842,-316,-292,14468,-179,-25,-118,0
00:01:55:094,-168,-444,15068,-124,74,-118,0
00:01:55:346,-244,-156,14688,-194,86,-121,0
00:01:55:598,-196,-364,15032,-150,71,-120,0
00:01:55:850,-100,-484,15164,-145,67,-118,0
00:01:56:103,-112,-296,15024,-137,131,-133,0
00:01:56:355,-208,-268,14996,-159,45,-109,0
00:01:56:608,-116,-412,14892,-144,74,-123,0
00:01:56:860,-364,-508,15028,-115,58,-116,0
00:01:57:112,-108,-404,15056,-164,90,-122,0
00:01:57:364,-296,-316,14968,-145,82,-105,0
00:01:57:617,-176,-308,15008,-157,80,-130,0
00:01:57:869,-148,-324,15168,-147,72,-119,0
00:01:58:121,-240,-228,14904,-166,86,-152,0
00:01:58:374,-172,-400,14956,-136,61,-137,0
00:01:58:626,-224,-396,15148,-174,65,-121,0
00:01:58:879,-348,-420,15108,-157,34,-121,0
00:01:59:131,-232,-284,14860,-161,80,-124,0
00:01:59:383,-260,-384,14976,-148,41,-144,0
00:01:59:635,-224,-308,14972,-149,50,-118,0
00:01:59:888,-188,-332,15028,-139,79,-137,0
00:02:00:140,-276,-304,14932,-152,62,-111,0
00:02:00:391,-260,-344,14952,-148,62,-95,0
00:02:00:645,-228,-360,14932,-172,70,-112,0
00:02:00:897,-184,-344,15056,-172,71,-112,0
00:02:01:149,-112,-360,14968,-159,26,-115,0
00:02:01:402,-216,-360,15020,-153,66,-130,0
00:02:01:654,-216,-360,14912,-159,80,-128,0
00:02:01:906,-208,-388,14972,-175,58,-130,0
00:02:02:159,-196,-412,15072,-150,83,-114,0
00:02:02:411,-248,-408,15224,-154,66,-104,0
00:02:02:663,-204,-348,15088,-167,71,-127,0
00:02:02:916,-248,-344,14980,-151,67,-109,0
00:02:03:168,-244,-512,15040,-132,86,-132,0
00:02:03:420,-272,-412,15048,-154,63,-129,0
00:02:03:673,-168,-352,15104,-155,62,-112,0
00:02:03:925,-220,-276,15044,-164,77,-117,0
00:02:04:177,-196,-464,14964,-148,82,-131,0
00:02:04:430,-172,-300,14952,-148,61,-131,0
00:02:04:682,-136,-348,15068,-174,64,-121,0
00:02:04:934,-164,-524,14948,-115,47,-126,0
00:02:05:187,-192,-304,15032,-148,34,-110,0
00:02:05:439,-132,-332,14948,-175,81,-113,0
00:02:05:691,-168,-412,15124,-160,60,-127,0
00:02:05:944,-296,-416,14852,-156,52,-103,0
00:02:06:196,-144,-388,14984,-157,64,-127,0
00:02:06:448,-188,-376,14908,-164,67,-133,0
00:02:06:701,-188,-264,14836,-156,76,-132,0
00:02:06:953,-192,-320,14972,-162,79,-111,0
00:02:07:205,-212,-332,14856,-181,36,-144,0
00:02:07:457,-108,-368,15116,-140,41,-115,0
00:02:07:710,-212,-376,14988,-161,50,-126,0
00:02:07:962,-160,-384,15024,-177,80,-111,0
00:02:08:214,-184,-336,15008,-173,67,-115,0
00:02:08:466,-184,-372,15016,-141,67,-82,0
00:02:08:719,-268,-348,14960,-156,81,-139,0
00:02:08:971,-144,-184,14840,-158,58,-108,0
00:02:09:224,-236,-396,15028,-133,57,-120,0
00:02:09:476,-140,-368,15104,-147,70,-138,0
00:02:09:728,-252,-340,15040,-174,58,-121,0
00:02:09:981,-248,-424,14836,-161,73,-123,0
00:02:10:234,-200,-344,14944,-139,37,-124,0
00:02:10:485,-84,-400,15180,-157,38,-115,0
00:02:10:738,-148,-352,14892,-152,89,-139,0
00:02:10:988,44,-176,13672,-71,260,-109,0
00:02:11:244,-116,-116,15028,-267,254,-146,0
00:02:11:493,352,3472,22996,579,942,-73,0
00:02:11:749,1144,1408,24048,1296,1072,-45,1
00:02:12:000,4980,372,19656,-753,510,-218,1
00:02:12:252,-3004,80,32767,546,2343,-230,1
00:02:12:504,1552,-96,9932,1036,-4695,277,1
00:02:12:761,-3120,8912,2804,-5473,-1071,-205,0
00:02:13:012,10872,-6764,7916,-718,3500,-386,1
00:02:13:259,-3768,212,4864,74,2577,-89,1
00:02:13:516,476,-5124,19120,-448,2198,-229,1
00:02:13:767,1572,5956,-18264,1268,1829,19,1
00:02:14:015,84,5216,19404,15,972,-136,0
00:02:14:272,1876,-6732,16812,1811,974,-94,1
00:02:14:526,-2684,-5068,31796,-608,323,-266,1
00:02:14:776,-2536,3508,4984,-2186,938,-69,0
00:02:15:030,5148,4100,-28576,170,1704,-239,1
00:02:15:282,2836,-664,12764,-721,1449,-193,0
00:02:15:530,-976,-572,16220,978,44,-74,0
00:02:15:786,528,2456,24428,-211,2607,-324,1
00:02:16:040,9644,-6228,28320,1891,-1773,153,1
00:02:16:291,1380,892,18428,-3855,-1487,-64,1
